Time	ID	Ax_global	Ay_global	Az_global
20:52:21.450	13	97.21599311350587	-1042.6330903062947	875.2657895185287
20:52:21.538	14	32.02605319494815	-902.8142620520374	966.4970024402853
20:52:21.568	13	54.07953968839233	-1118.5083812448954	820.5057252134436
20:52:21.626	14	-19.111340124497744	-955.0374671904533	935.3160582978676
20:52:21.660	13	131.21860560876755	-1143.8459916214545	885.036551061439
20:52:21.747	14	-27.081779054474296	-952.0091038801374	965.3636726816076
20:52:21.751	13	265.7370673489966	-1040.7511429278609	936.3827896286663
20:52:21.842	14	18.823141586888298	-956.8241904803347	962.8221889876299
20:52:21.898	13	70.12019292378987	-1018.9083170679462	1087.4805938672953
20:52:21.926	14	-41.42419612864283	-980.4510108020711	960.3681890653911
20:52:21.988	13	26.619056652426067	-918.2276025042244	1041.9241079612195
20:52:22.048	14	29.368899104545463	-944.5037508919576	479.48612457961826
20:52:22.080	13	-39.39072034225207	-724.7954517581047	1098.6100385828856
20:52:22.138	14	24.97652264284629	-938.0314808162038	974.066715959219
20:52:22.200	13	-32.011857691732914	-864.1521635826294	1027.9040883459625
20:52:22.230	14	22.468042064828794	-942.6836359092515	944.8937440507282
20:52:22.288	13	-56.455253226416446	-903.8793033623662	956.2441456425894
20:52:22.350	14	88.67910396976949	-849.6076918821016	907.9080330803345
20:52:22.378	13	-61.59867773930792	-820.2943791973581	932.0862424565651
20:52:22.466	14	-68.9072143359083	-709.3870935612621	1079.4535613906003
20:52:22.498	13	68.63061758489926	-924.6867010379941	976.3320711341337
20:52:22.556	14	-28.454639489454564	-1009.5741828612131	1082.8167455918392
20:52:22.590	13	50.097480710096306	-857.5729669121476	940.1639107807616
20:52:22.676	14	36.1131572746491	-1080.4750168817488	1048.7906538148486
20:52:22.680	13	136.18623756958957	-880.8258070479881	956.4964673368844
20:52:22.767	14	9.466944274466812	-1024.2900558039576	1005.2998494812821
20:52:22.799	13	13.161571680012592	-972.5875557121161	991.9499370678554
20:52:22.860	14	48.3135959337169	-1007.2033807119919	959.5093607122767
20:52:22.892	13	68.14934166373598	-1010.9788589534446	962.5896151968439
20:52:22.977	14	8.229823675658167	-951.5356119135713	931.9108632600819
20:52:22.981	13	44.51590347433932	-941.253031609402	975.9615772806469
20:52:23.068	14	79.80315126284388	-973.990625328337	969.2110035236951
20:52:23.098	13	69.12100910195764	-935.4647065089329	950.0052685915114
20:52:23.159	14	60.57761132546217	-1004.3308686827257	740.803466142027
20:52:23.193	13	89.83111538969115	-914.8452895813932	973.4577471975686
20:52:23.278	14	159.9197279028631	-996.4960326342105	782.3227563026079
20:52:23.278	13	62.70913623985291	-1015.5465607061662	988.0213161868282
20:52:23.371	14	25.809250617152244	-977.5016791691344	823.8249273083985
20:52:23.401	13	93.93811577297708	-962.9401542891765	948.7542806114805
20:52:23.462	14	103.54972351816197	-1007.2263786004048	884.2136254406804
20:52:23.488	13	33.8022030617632	-950.8795227896519	979.6477882221964
20:52:23.577	14	82.59320646304539	-926.4709807834208	891.0624058515064
20:52:23.579	13	92.20580984994649	-960.5056933179603	956.0743397446627
20:52:23.666	14	-34.31741995538343	-1026.9031935949	961.8426148169376
20:52:23.700	13	-0.6510843495303789	-943.6602870616425	965.8717814902637
20:52:23.755	14	-80.56120361470389	-1136.8582168880641	992.2717862031454
20:52:23.787	13	94.68715811603764	-1000.4192808292268	963.7233975391833
20:52:23.877	14	58.48133605735208	-973.9118434325271	1195.3676824012293
20:52:23.879	13	18.535026797708156	-971.4909339335406	956.2709499036549
20:52:23.966	14	-235.01042427946774	-791.7299093089646	949.2543882237269
20:52:23.998	13	3.1813313001713865	-955.9878416277706	968.558470433724
20:52:24.057	14	-98.33503506275474	-706.5606355308078	953.886643006434
20:52:24.089	13	-5.010512866336093	-1016.1859263269324	979.6580977233474
20:52:24.176	14	-68.3721638181002	-798.4281489424702	946.3174745593476
20:52:24.178	13	33.715793715055376	-1044.7384394087198	948.8670550007007
20:52:24.301	14	-51.45393214517036	-948.9970340194491	959.423262946463
20:52:24.301	13	21.757793383065007	-992.8792890173423	947.9992791113107
20:52:24.356	14	-22.538053274647687	-943.6900983258299	971.3249687761497
20:52:24.388	13	-112.68538848003604	-1026.4794208052754	1005.911171824192
20:52:24.479	14	-34.61424661715989	-909.8976539294224	958.6401818079579
20:52:24.479	13	-83.77869490661055	-864.3240754526364	1125.9162861598113
20:52:24.566	14	-74.31518988183866	-935.6736399104583	963.0490002243768
20:52:24.600	13	28.927076700125042	-890.1003075653483	1162.405401139977
20:52:24.655	14	54.5839273459093	-943.1051322687513	965.2338159088665
20:52:24.687	13	120.85130042415415	-1025.990443731376	1145.9672168919642
20:52:24.776	14	3.4152054320995546	-979.0476321215009	965.6208981466882
20:52:24.778	13	96.32995541621057	-1020.4985354269361	1076.0615717060134
20:52:24.879	14	2.9580752253869775	-907.8291496229446	961.3762286102149
20:52:24.901	13	174.23603598972068	-1069.221414528823	907.1071516694693
20:52:24.956	14	-62.59204542668954	-897.9363957645579	947.9545937969773
20:52:24.988	13	121.86681240350079	-965.905207012384	772.2275476826252
20:52:25.075	14	-0.9867332381684264	-961.4767341919778	971.1280704591978
20:52:25.079	13	72.69342849551465	-1016.0774341287596	673.7588308389911
20:52:25.169	14	33.25162964464354	-937.2750524258173	953.3402011524569
20:52:25.200	13	127.37187195078599	-1081.722859866642	698.0187750914304
20:52:25.263	14	-35.511175735126116	-959.4821177013539	966.9144468146914
20:52:25.291	13	164.63411777355606	-1050.4554508720464	704.03628029593
20:52:25.379	14	-56.754715503726075	-973.7413407615749	966.2038171405393
20:52:25.383	13	248.4915778190924	-1175.039996393118	795.9969121150102
20:52:25.465	14	-1.2415511928402907	-937.5022143840231	957.4324333312029
20:52:25.499	13	165.67334811070546	-1074.6789481925748	1011.4070963299665
20:52:25.563	14	-22.956443102168677	-968.353004410426	958.4201653030506
20:52:25.595	13	249.63762867459863	-959.4953660187655	1066.5923609045703
20:52:25.677	13	147.99567505262962	-853.9717806632627	1194.950406561757
20:52:25.677	14	-19.344334102198765	-898.2970351272783	961.0460697544938
20:52:25.767	14	55.88289694946854	-948.4706766495948	957.2643996314573
20:52:25.799	13	-125.81293476872303	-688.7193339676896	1080.9343881810566
20:52:25.861	14	134.48267145152371	-943.7662862867378	982.1518684613205
20:52:25.889	13	-85.19248375103238	-1054.0991637671714	1025.897911176455
20:52:25.979	13	-139.05927638093033	-821.3066865897767	940.0660036010253
20:52:25.979	14	-7.398519309939161	-860.6641297423812	946.1337409252752
20:52:26.070	14	82.86413809040931	-817.3231395480191	1005.696306997962
20:52:26.134	13	83.92911629614215	-945.6818789299706	943.24546041281
20:52:26.158	14	-36.16748116604941	-869.8052249675844	1162.7197764087375
20:52:26.189	13	55.09026044214039	-895.6929307528487	946.1542734666751
20:52:26.278	14	-27.96695126512668	-915.5186130388714	1157.8216020436882
20:52:26.312	13	75.49761353127712	-898.8259557183669	978.7084187113661
20:52:26.368	14	33.043814914500786	-1038.7526974963569	1087.4520001722506
20:52:26.428	13	-52.91091155375661	-935.5576422356413	1045.225455136251
20:52:26.459	14	94.68898424572842	-1054.3556790266703	923.0467958514059
20:52:26.521	13	33.583000466332756	-983.5144822675865	957.7566691507246
20:52:26.610	13	-41.098929409560306	-950.593358342428	967.069072203819
20:52:26.610	14	95.67236880251427	-1062.547390790172	834.7634076395659
20:52:26.665	14	81.64085959977758	-1014.7476533954489	774.4746168817474
20:52:26.729	13	58.238336768293145	-999.3554054080341	963.8559616241289
20:52:26.758	14	114.49649759272913	-1020.1739778739478	748.8132217792203
20:52:26.820	13	99.42722358118243	-929.3852035381681	952.7120804553182
20:52:26.905	14	17.84837040947707	-955.0278175823686	924.1196785018585
20:52:26.907	13	43.52009786943354	-1131.1994609010444	977.8903732725641
20:52:26.996	14	-14.128496746052178	-922.3107048844096	987.6795393064223
20:52:27.030	13	-21.555493033310725	-955.62687483737	935.9472237127294
20:52:27.085	14	-10.780414500874073	-910.2979667011692	961.2089538527739
20:52:27.120	13	108.36420536302957	-1013.985546217076	973.3332140059438
20:52:27.209	13	56.38465526971591	-945.15368351099	951.0630753247626
20:52:27.209	14	49.65768139130812	-948.4035361693699	938.1910270993106
20:52:27.298	14	7.422705908249142	-925.0016785555213	963.322072522488
20:52:27.328	13	69.83756482463447	-876.0267538154583	963.4285288402747
20:52:27.386	14	3.5290434105862545	-944.8392897009066	963.5029297711814
20:52:27.418	13	68.06577142526284	-984.6033472314862	976.7458157506348
20:52:27.506	14	-12.621290203585232	-907.6510494768252	1013.2808847864374
20:52:27.508	13	59.924254000348945	-1019.0111040004397	967.4953375573346
20:52:27.596	14	76.71933951128216	-907.8611173476656	992.2854089917059
20:52:27.630	13	12.477324294057574	-951.1559992304622	963.3954260166458
20:52:27.686	14	79.90897267342237	-904.3889281949515	972.4312430192413
20:52:27.718	13	49.13360933467444	-971.6368760817384	959.2766564937931
20:52:27.806	14	-27.752145071142095	-931.8354022886247	973.1916769565287
20:52:27.810	13	34.95169540885987	-1043.1142382432906	970.1706091826575
20:52:27.895	14	52.476369417141356	-924.3642741491242	1000.49279092486
20:52:27.929	13	10.982521188391964	-1008.4131597473578	951.171332975531
20:52:27.987	14	88.27147371207134	-905.2240136247214	975.8051451627555
20:52:28.019	13	-2.117503841134969	-947.7547406046663	941.6840848617003
20:52:28.106	14	-63.92024350982153	-948.6986985241176	876.4180548989928
20:52:28.108	13	85.62604115705756	-938.1939443267848	959.1013470417502
20:52:28.197	14	69.46926959938786	-958.0563100460047	943.4101631312672
20:52:28.227	13	90.34491830408928	-920.564159336148	969.1485210299313
20:52:28.314	14	-5.274547189504929	-894.8312215127885	934.0397003330784
20:52:28.318	13	119.15171187861063	-944.8131417990598	947.6029898760554
20:52:28.407	14	-68.09626717182137	-980.859026227256	932.6671816196153
20:52:28.411	13	25.287950486037282	-946.5660281654117	989.7665535424325
20:52:28.496	14	-146.94310539486406	-971.2144050913407	844.9379838372413
20:52:28.528	13	30.32195081364093	-971.6923232047524	962.6823654127699
20:52:28.587	14	-210.58823449506906	-929.3527441560107	904.4831090434486
20:52:28.619	13	28.94720324233267	-955.4858822693078	961.0045664201376
20:52:28.705	14	-6.379733420651249	-992.3772114072373	1025.1529144374142
20:52:28.709	13	48.12115097458692	-1048.3812006322858	972.5473491299491
20:52:28.797	14	-46.871519428395985	-943.1143232654965	1027.0274218749955
20:52:28.829	13	5.122948035192287	-1023.4871589947329	968.8318393824238
20:52:28.886	14	-3.9515503052659966	-1042.5272433614912	1016.5090211068168
20:52:28.918	13	25.635549492518187	-1017.9892151611944	966.6287923400713
