Timestamp,Keypoint_ID,Keypoint_Nombre,X_cm,Y_cm,Z_cm,V_x, V_y, V_z, A_x, A_y,A_z,Probability %
2025-05-19 19:03:36.082,7,Codo_Izq,42.87036525083406,-20.996512588592225,82.42512102352721,-0.1696610011637707,-0.4039006895319363,-0.04432449084160622,-0.030709099721226783,-0.07310711635100921,-0.00802285262971884,0
2025-05-19 19:03:36.259,7,Codo_Izq,44.52467843579786,-20.78732305313265,83.75520022788051,6.600680806982179,0.8337963930996625,5.307201432287733,3.001850193581513,0.4346081799595909,2.4002604362974247,0
2025-05-19 19:03:36.434,8,Codo_Der,39.961231698877796,-21.039063915320384,100.29912930184955,0.0664701710508375,0.013798483294194898,0.21637465658637145,0.008157380742787566,0.0016933833646622337,0.026554023089770586,0
2025-05-19 19:03:36.604,8,Codo_Der,38.889445423852905,-21.18677858783162,101.80102391243393,-4.425922759334537,-0.6099628763731272,6.203535441372224,-1.5426386478174314,-0.2131800367374533,2.123522589128609,0
2025-05-19 19:03:36.606,14,Rodilla_Der,43.88050126599039,29.535244007253198,123.00108237103012,-0.1910736461752716,-0.4787854286358471,-0.2610232159580422,-0.022884314240870753,-0.05734268656182014,-0.031261963215310044,0
2025-05-19 19:03:36.759,8,Codo_Der,32.937349555363035,-19.259013912505644,87.95888188843197,-21.619750450321906,6.63338548598524,-47.30414757227661,-48.11568968210718,17.76107123419816,-129.51381348980476,100
2025-05-19 19:03:36.760,13,Rodilla_Izq,43.714843303174305,27.650341685006612,103.64989984282171,0.06565300834467871,0.006437978076266234,0.024133364802399245,0.007188951820565143,0.0007049534420288888,0.0026425841131563735,0
2025-05-19 19:03:36.761,14,Rodilla_Der,43.16536279132803,32.262198005115565,125.00963253932125,-3.2200207610566465,12.268501077334646,9.037180378511001,-1.0506075705847693,4.145112933112472,3.0425562780997955,0
2025-05-19 19:03:36.907,8,Codo_Der,36.63675186037739,-22.056626422987687,97.97182536670807,8.01739708780646,-8.56684133656121,23.297563579437742,49.58275630576225,-34.49230616423192,112.96306683859461,100
2025-05-19 19:03:36.908,13,Rodilla_Izq,44.045880710145234,29.950528357587256,102.84251722769694,1.5527006694424879,10.784206064040143,-3.785065986767978,0.4753725868271941,3.351869900159959,-1.179393982731689,0
2025-05-19 19:03:36.910,14,Rodilla_Der,42.336921740069215,34.08683929874412,126.20584737899482,-3.5652036130037548,8.873526342993518,6.011768594705889,-3.808814752486743,3.8127671667292895,1.5965850862554882,0
2025-05-19 19:03:37.056,8,Codo_Der,38.50666740914819,-21.223663259442375,100.5565406452991,11.241271862192631,-0.7305271337095689,20.50400614226399,51.101543003043815,-6.448698889526309,89.07647622991217,100
2025-05-19 19:03:37.057,13,Rodilla_Izq,42.289719581254474,32.00569564830645,103.75128473819638,-5.932064096211233,9.380961388025188,2.4920584696639683,-14.985822865987451,6.5976920233161245,10.335251360548453,0
2025-05-19 19:03:37.059,14,Rodilla_Der,43.803345024995714,36.5615976406583,127.513750239664,4.79840678749581,10.82025261099614,5.877460298417868,22.850630457036182,18.418149125400983,6.808743917733201,0
2025-05-19 19:03:37.188,14,Rodilla_Der,44.6625913738654,36.4161599187476,127.75785101381457,5.571033134148236,2.8245077463118835,2.545197375504021,23.19039925165758,-3.0567485293317453,-0.5080671099243599,0
2025-05-19 19:03:37.312,13,Rodilla_Izq,41.45760271269764,30.645336589939824,104.77292160314975,-5.367440779967467,-2.9334248536792047,5.108530180587845,-14.657221096509899,-29.175777033775706,19.07757064883018,0
2025-05-19 19:03:37.313,14,Rodilla_Der,45.05294975558853,35.3589134314872,127.73660632100065,4.26700717094026,-3.0286614861038808,0.5930421129641169,18.281772826196935,-17.103034834903923,-3.8995674535801865,0
2025-05-19 19:03:37.452,13,Rodilla_Izq,40.981514693986846,29.527262018773598,104.66961665142094,-3.6148756602899885,-6.517001893822613,1.6390265507199244,-9.30037322042512,-34.69048988716362,6.135368320362899,0
2025-05-19 19:03:37.454,14,Rodilla_Der,45.356760105753736,30.414746904448478,109.53981670666414,3.3723592486989067,-16.792744879388085,-54.42216937063234,14.708466042433134,-50.354217504547925,-143.13886729283104,100
2025-05-19 19:03:37.584,14,Rodilla_Der,42.24766240483404,29.72382295306742,103.73703922388351,-6.0092563556425835,-11.219439555988824,-44.384983357849976,-7.221498238571748,-38.66441049030394,-127.51846775917579,100
2025-05-19 19:03:37.999,13,Rodilla_Izq,40.59101153088382,29.043468647177097,102.65728125214844,-2.739724215439149,-5.368985490130654,-5.98775672285997,-7.2144283063288945,-26.987629364985377,-16.696662968183055,0
2025-05-19 19:03:38.000,14,Rodilla_Der,36.77991078137729,25.66024513046261,101.22404007983585,-15.601772070212322,-16.59688483748789,-31.89931086807282,-28.603635021191543,-48.53819773910726,-104.03207820621492,100
2025-05-19 19:03:38.410,8,Codo_Der,30.529328059417924,-36.79492349639931,117.59405258513904,-19.4822784565803,-51.12888359246534,66.67840364952623,-38.6853980251765,-146.97168943469538,213.42358260759357,100
2025-05-19 19:03:38.411,14,Rodilla_Der,37.04796854872341,25.08603373016446,115.23592207072865,-8.106050971929394,-11.777464904457442,8.966447741711278,-18.741841675770075,-40.81885097537665,-29.71109960064156,0
2025-05-19 19:03:38.559,8,Codo_Der,36.64924886325116,-25.177541847570865,106.09193587207871,8.984903401514792,7.728008085752547,1.8032054866821736,25.720936674956334,-4.837030729533694,51.31317383932938,100
2025-05-19 19:03:38.560,14,Rodilla_Der,35.58104429970817,28.760957312168195,107.12937593492788,-7.732237042319413,-1.022489570105223,-14.595202504356799,-18.923511345161085,-21.693445944491955,-59.3695303346139,91
2025-05-19 19:03:38.674,13,Rodilla_Izq,36.29861749874741,30.945940669498974,101.85023354280263,-14.514580293151687,2.330814794208544,-5.548235159225887,-38.91403554134866,-5.1365065515053026,-16.70094670143106,0
2025-05-19 19:03:38.676,14,Rodilla_Der,36.02587907316072,29.702897415684795,102.75114175050062,-4.243398394418757,-0.2544849783293287,-19.247614637103037,-14.644458979027775,-18.178567608982725,-66.03268794477916,100
2025-05-19 19:03:39.081,13,Rodilla_Izq,35.37767280914525,31.19277769998476,103.0020954768257,-9.91789295070229,1.0387054212923243,0.12701675758182862,-29.49132758712291,-5.330974591553422,-3.6646124170721706,0
2025-05-19 19:03:39.082,14,Rodilla_Der,36.84972332208463,29.072219815070817,100.72045514041501,-1.680316198781311,-2.6978604503587196,-17.652145791436567,-10.524107049485561,-19.262291087395123,-62.48811808045358,93
2025-05-19 19:03:39.232,8,Codo_Der,39.769686652357585,-24.368079521130596,103.57174943651799,12.598856503827358,4.12717604676935,-1.5879352971548595,33.21392152234575,-6.447674009256943,33.818020207674195,100
2025-05-19 19:03:39.234,13,Rodilla_Izq,34.390808075048774,31.001861069331262,102.51390941620706,-8.053633086086917,-0.5159040286135398,-1.3932677178457056,-25.399762427076684,-6.686477139598152,-5.858361550352615,0
2025-05-19 19:03:39.235,14,Rodilla_Der,37.21770621504992,28.667932188114165,99.74291791458072,-1.0654669381506896,-3.56236787674317,-14.99255549517504,-8.744293977636207,-18.712325667159412,-56.672554025581505,2
2025-05-19 19:03:39.360,7,Codo_Izq,41.78087978809976,-27.1245487235853,86.06718347637673,-8.323994419323492,-22.997299987936177,9.860300242375207,-30.13592676107545,-58.81069213547527,17.279588488371864,100
2025-05-19 19:03:39.361,8,Codo_Der,39.75476618328763,-23.686300892263453,101.58189100301844,7.5562076996983425,2.7862086472731127,-2.722122015772793,25.158566044242136,-5.549146261260126,24.99564126318316,99
2025-05-19 19:03:39.362,13,Rodilla_Izq,35.47749662675688,28.60100175139174,100.48541841700728,-2.9391400735207367,-5.841844631376446,-5.360647522390862,-16.30416884047324,-15.656421706517252,-12.952727591213003,0
2025-05-19 19:03:39.363,14,Rodilla_Der,35.78726339442802,26.2968512931697,98.0539679547636,-3.4821685631751063,-6.985026123972059,-14.457347701336214,-11.519904757995018,-22.71946932424384,-55.15315747738811,3
2025-05-19 19:03:39.517,8,Codo_Der,39.758828002412656,-28.346339177969483,100.87233994527773,5.039726454618918,-8.812736724155592,-0.3420429851061025,19.954739178982464,-23.021198036067222,22.94331593585166,100
2025-05-19 19:03:39.518,13,Rodilla_Izq,37.79000952862654,28.699190357462562,99.01670924780996,1.9210857184084242,-3.4634545725176293,-6.080052823953847,-6.687888405055384,-11.740689595283964,-14.450296526765873,0
2025-05-19 19:03:39.519,14,Rodilla_Der,34.86759265980481,25.82082926915899,110.9491578739856,-4.06343216529077,-5.982601756077227,8.50899917427278,-12.016826454648829,-20.74775058144611,-20.643426036320754,0
2025-05-19 19:03:39.683,8,Codo_Der,39.810248218955174,-34.76849478141642,116.66738769655282,3.9145146792207828,-17.302907507792828,30.739372707453647,16.92349061503272,-36.28161338525772,67.33257414344963,100
2025-05-19 19:03:39.684,13,Rodilla_Izq,39.54814249903855,29.548588206126475,100.98966959043396,3.270021530722174,-0.9890304921784051,-0.3194879749631283,-2.5521588704534457,-7.455637116322837,-5.856045518028328,0
